Latitude,Longitude,CrimeCount
41.907895622,-87.74621308,7
41.90790927,-87.625947516,13
41.907926167,-87.64819515,17
41.907943576,-87.631538482,6
41.907950407,-87.677250073,7
41.9079843,-87.62163683,11
41.908007778,-87.643491957,9
41.908080474,-87.768290327,7
41.908129756,-87.710440105,6
41.908145406,-87.728771724,6
41.908166962,-87.726615056,9
41.908179825,-87.717177189,9
41.908252134,-87.639867056,13
41.908265588,-87.625877455,6
41.908273851,-87.708172026,8
41.908297847,-87.70955678,7
41.908390488,-87.634623176,7
41.908400249,-87.726620195,8
41.908405766,-87.685434118,6
41.908408766,-87.674387231,6
41.908430535,-87.638509526,72
41.908452786,-87.765880756,54
41.908506794,-87.69465046,8
41.908520319,-87.693136752,16
41.908528956,-87.692225583,9
41.908541329,-87.6501136,7
41.908553708,-87.689782309,11
41.908560535,-87.677409143,7
41.908609283,-87.735078813,6
41.908648075,-87.691934166,10
41.908706263,-87.736312283,9
41.908726486,-87.600917302,11
41.90885825,-87.646656908,23
41.908920953,-87.677570772,16
41.90893585,-87.805604428,48
41.908977584,-87.766012037,18
41.90898071,-87.564520335,31
41.908986518,-87.626192784,7
41.908991366,-87.63867611,7
41.909023481,-87.794924093,6
41.909046247,-87.638675515,62
41.909055487,-87.651202895,6
41.909067794,-87.667797092,7
41.909072568,-87.648080026,14
41.909098186,-87.691944355,7
41.909109214,-87.696885445,9
41.909140507,-87.660496586,6
41.909152038,-87.652675042,20
41.909167862,-87.792362265,10
41.909170759,-87.651205341,10
41.909189095,-87.651058196,24
41.909240284,-87.65274758,26
41.909262367,-87.652769388,7
41.909266806,-87.632071378,10
41.909272642,-87.765190174,10
41.909289945,-87.647258453,100
41.909300888,-87.681159825,6
41.909307068,-87.80576669,87
41.909313566,-87.647078185,10
41.909352355,-87.652672914,16
41.909363968,-87.775420828,6
41.909384478,-87.765053252,6
41.909392219,-87.691033991,6
41.909404459,-87.7547665,23
41.909406185,-87.754564427,6
41.909413855,-87.771581295,6
41.909417546,-87.771213885,6
41.909418029,-87.676195368,8
41.909421431,-87.761992667,10
41.909424886,-87.783498938,8
41.909463968,-87.767256816,6
41.909486864,-87.765779753,10
41.909488609,-87.76557768,15
41.909490409,-87.765386627,12
41.909495368,-87.765834784,6
41.90949626,-87.76490531,17
41.909498816,-87.756066167,7
41.90950483,-87.746962481,77
41.90950992,-87.75500067,17
41.909512127,-87.746242353,9
41.9095171,-87.763020474,9
41.909546066,-87.760569801,8
41.909553442,-87.75166448,6
41.909560151,-87.648390756,11
41.909567137,-87.750576916,10
41.909568263,-87.707005828,6
41.909577258,-87.749867783,10
41.909588772,-87.748894125,15
41.909591067,-87.748805933,6
41.909606861,-87.747597113,6
41.909610272,-87.755855757,31
41.909614875,-87.747016581,11
41.909616287,-87.746755729,9
41.909619862,-87.771619901,6
41.909636288,-87.745300725,23
41.909643085,-87.774128896,6
41.909650876,-87.74386414,7
41.909664252,-87.742728815,71
41.909671398,-87.746262936,9
41.909673525,-87.733926327,6
41.909688777,-87.749672056,11
41.909690217,-87.740843921,7
41.90969236,-87.749297297,11
41.909700253,-87.651181335,15
41.90971226,-87.73926766,7
41.909715599,-87.73885249,8
41.909721215,-87.691960161,6
41.90973955,-87.745637767,36
41.90973975,-87.647676122,11
41.909740492,-87.737301918,7
41.909742352,-87.758113951,9
41.909746302,-87.736835292,7
41.909770708,-87.735196552,10
41.909786287,-87.633105375,9
41.909796068,-87.67655887,6
41.909798633,-87.652036281,8
41.909804314,-87.651606387,11
41.909813628,-87.723013837,7
41.90982859,-87.677447594,14
41.909835241,-87.70715017,7
41.909860541,-87.638552799,9
41.90986195,-87.736382338,11
41.909879125,-87.676686601,8
41.909880281,-87.735158791,7
41.909893565,-87.652773705,10
41.909894992,-87.733769956,7
41.909900806,-87.733307002,9
41.90990286,-87.634672812,8
41.90990731,-87.711180273,21
41.909924585,-87.731558049,16
41.909924812,-87.634672572,7
41.90992767,-87.652971728,8
41.909931002,-87.677600846,8
41.909937143,-87.712270457,8
41.909945419,-87.752660197,6
41.909959349,-87.638555401,10
41.909993463,-87.726395701,10
41.909997182,-87.707659247,8
41.910004753,-87.707034626,6
41.91000536,-87.715759913,13
41.910006799,-87.715517428,6
41.910022484,-87.63855839,7
41.910027597,-87.723515111,6
41.910066171,-87.71075927,6
41.910071354,-87.71936696,8
41.91007391,-87.653106106,21
41.910087954,-87.653623963,9
41.910091012,-87.708764148,10
41.910107045,-87.707676543,13
41.910107405,-87.716365109,10
41.910116718,-87.677444645,7
41.910117898,-87.746104545,8
41.910121292,-87.638560993,7
41.910131106,-87.694601204,16
41.910160469,-87.711956018,8
41.910164148,-87.711621665,6
41.910179598,-87.736250794,6
41.910183485,-87.689729201,6
41.910188345,-87.709505311,7
41.910208163,-87.687282191,6
41.910209471,-87.679754526,6
41.910216533,-87.653556471,15
41.910221576,-87.707039854,15
41.910232871,-87.67760143,6
41.910236415,-87.695279811,10
41.910239494,-87.694846269,7
41.910248937,-87.707024891,7
41.910257519,-87.704578042,7
41.910270993,-87.6484052,16
41.910292604,-87.634683257,14
41.910297803,-87.771643348,7
41.910302064,-87.68885364,23
41.910312182,-87.698552433,10
41.910326023,-87.69708644,7
41.910326353,-87.677152267,7
41.910329067,-87.696645551,7
41.910331287,-87.705521491,14
41.910350673,-87.694606363,12
41.910362139,-87.678132812,6
41.910362429,-87.677702971,7
41.910372793,-87.692174068,12
41.910401094,-87.67726539,7
41.910403032,-87.68973067,16
41.910408997,-87.687372011,11
41.910409351,-87.688900321,21
41.910412831,-87.687078066,9
41.910423808,-87.64530204,9
41.91042773,-87.687287324,8
41.910434132,-87.677764693,17
41.910465003,-87.704381293,7
41.910465849,-87.67851383,8
41.91051004,-87.681941065,10
41.910519235,-87.667752624,10
41.910522629,-87.704380727,6
41.910533752,-87.653832316,7
41.910537173,-87.675049485,14
41.910537173,-87.67419267,6
41.91058325,-87.726353375,46
41.910583713,-87.677528036,23
41.910586268,-87.677494946,6
41.910587129,-87.677645564,15
41.910612345,-87.661124051,7
41.910613003,-87.676410889,10
41.910630105,-87.675084457,8
41.910652528,-87.659084648,6
41.910667163,-87.671505754,9
41.910668212,-87.67264096,16
41.910670957,-87.671211807,56
41.910676312,-87.649187069,22
41.910685884,-87.671421062,9
41.910691956,-87.671046267,7
41.910699488,-87.662886582,19
41.910703544,-87.670201163,15
41.910704458,-87.662328106,18
41.910711323,-87.69333529,6
41.910721169,-87.66897759,7
41.910727322,-87.653154276,10
41.910727431,-87.710234831,6
41.910730274,-87.668180271,7
41.910738803,-87.667757691,14
41.910764867,-87.658120918,24
41.91076588,-87.65086506,10
41.910773454,-87.665218701,22
41.910774475,-87.650464519,6
41.910804706,-87.66304713,6
41.910830841,-87.687235499,8
41.910835515,-87.653351515,26
41.910837699,-87.646341785,7
41.910846482,-87.654277209,9
41.910849863,-87.660445571,10
41.910857665,-87.651995629,21
41.910858013,-87.652054407,21
41.91086303,-87.64966635,24
41.910863585,-87.651606137,8
41.910872836,-87.65828143,146
41.910888112,-87.652965202,6
41.910914175,-87.648578343,10
41.910929021,-87.654313073,21
41.910931309,-87.654235898,7
41.910932428,-87.649338636,25
41.910932879,-87.654037493,6
41.91093793,-87.648420113,8
41.910941656,-87.62639531,10
41.910946912,-87.653162966,30
41.910955211,-87.652710994,9
41.910957519,-87.652637492,7
41.910962486,-87.662340099,6
41.910975579,-87.645994964,8
41.911012628,-87.638018617,12
41.91102965,-87.648154614,6
41.911073507,-87.645850633,7
41.911094736,-87.752557934,6
41.911117025,-87.632620576,17
41.911124622,-87.637932903,9
41.911151209,-87.63598179,41
41.911160085,-87.635184465,16
41.911171685,-87.653120167,7
41.911182858,-87.774181587,6
41.91118715,-87.6261538,7
41.911198686,-87.772924982,10
41.911200235,-87.634566817,13
41.911222114,-87.626484062,10
41.911222851,-87.677481081,6
41.911228462,-87.652976283,6
41.911231312,-87.715116189,7
41.911247419,-87.63330249,6
41.911248966,-87.636715501,9
41.91125505,-87.631854901,6
41.911258271,-87.635987973,7
41.911288709,-87.677480407,6
41.911317045,-87.649870916,19
41.911343842,-87.63471588,19
41.911344307,-87.746052891,12
41.911367051,-87.661241159,11
41.911367051,-87.626401638,11
41.911495271,-87.746058855,15
41.911532362,-87.748486962,6
41.911552652,-87.774042425,6
41.911577153,-87.634724357,6
41.911590736,-87.73531182,7
41.911609558,-87.679365506,6
41.911625991,-87.695952991,6
41.911643732,-87.793649271,6
41.9116839,-87.745917518,17
41.911737071,-87.69717897,6
41.911759122,-87.775304449,9
41.911785632,-87.727469875,7
41.911821745,-87.772948923,19
41.911873903,-87.652142799,6
41.911944513,-87.73632252,46
41.911957609,-87.7118945,9
41.911965136,-87.713286843,40
41.912012179,-87.633158199,8
41.912149595,-87.736181,15
41.912166101,-87.644542012,6
41.912188988,-87.730067206,6
41.912253261,-87.634893333,7
41.912272603,-87.680626245,18
41.912309121,-87.634602483,7
41.912324426,-87.697195182,6
41.912332522,-87.645752622,7
41.912364714,-87.761734961,6
41.912401409,-87.752097867,10
41.91244802,-87.653165399,8
41.912528644,-87.696906586,16
41.912539332,-87.682655222,12
41.912585094,-87.727638664,6
41.912601424,-87.66338838,17
41.912602833,-87.685149193,10
41.912679656,-87.634613138,15
41.912716757,-87.684912906,11
41.912740324,-87.701945161,11
41.912749727,-87.645766514,7
41.912767935,-87.736351587,110
41.912843081,-87.765783087,7
41.912863729,-87.633295851,10
41.912929706,-87.701950642,7
41.912987798,-87.727506267,7
41.913049883,-87.664056028,6
41.913057403,-87.654584433,9
41.913157898,-87.805911332,12
41.913157898,-87.686909307,9
41.913233349,-87.66776484,6
41.913328507,-87.702112042,7
41.913376455,-87.670206562,11
41.913385664,-87.68625082,6
41.913541176,-87.798593209,12
41.913581053,-87.654964655,10
41.913585068,-87.68220372,7
41.913603762,-87.687457367,9
41.913682712,-87.653593172,12
41.913784197,-87.662450157,6
41.913861315,-87.646254251,6
41.913863524,-87.633442908,13
41.913972414,-87.646017921,6
41.914043472,-87.619103181,11
41.914044488,-87.727536689,6
41.914055338,-87.633396724,9
41.914062955,-87.713005682,6
41.914064409,-87.712766855,6
41.914202647,-87.631903454,7
41.914338356,-87.634808141,8
41.91440357,-87.762264205,10
41.914484227,-87.724031146,8
41.91451489,-87.762024398,6
41.914667382,-87.746015079,10
41.914798377,-87.711984514,6
41.914807329,-87.723895806,9
41.914820189,-87.775560689,28
41.915027876,-87.700243553,7
41.915187259,-87.775425225,22
41.915259074,-87.634136763,7
41.915294916,-87.730486198,6
41.91549618,-87.63431788,8
41.91559212,-87.713630172,6
41.915648067,-87.708761407,11
41.915692037,-87.73505676,7
41.915715874,-87.74605323,51
41.915739332,-87.785212004,11
41.9158022,-87.687512358,6
41.915969794,-87.675940778,10
41.915990756,-87.687370839,10
41.915997489,-87.701902035,6
41.916043916,-87.721631784,15
41.91605295,-87.721782338,34
41.916061763,-87.742331812,7
41.916162228,-87.73155824,7
41.916217378,-87.708487642,8
41.916493685,-87.694368751,6
41.916567372,-87.721501863,6
41.916595901,-87.700437484,6
41.916612996,-87.657684509,15
41.916782799,-87.708507846,7
41.916860912,-87.754294994,7
41.916933879,-87.736389921,8
41.91695495,-87.752809763,9
41.916977277,-87.732608755,7
41.917017244,-87.689840578,7
41.917042179,-87.736635084,15
41.917061131,-87.687393113,11
41.917078812,-87.756695962,8
41.917087499,-87.724359108,13
41.917091011,-87.732317425,8
41.917101486,-87.687249412,12
41.917140037,-87.71928084,16
41.917152038,-87.718446677,7
41.917153426,-87.736391549,7
41.917153523,-87.718211513,13
41.917186168,-87.636500292,9
41.917210281,-87.731511651,6
41.917229777,-87.711986648,7
41.917234781,-87.775491899,13
41.917243399,-87.688085703,9
41.917248399,-87.710358787,6
41.917248608,-87.719570063,6
41.917271247,-87.708503081,6
41.917293959,-87.715744759,9
41.917317112,-87.713929467,6
41.917331501,-87.721733389,13
41.917346904,-87.782802648,6
41.917352809,-87.72006876,6
41.917359603,-87.719286084,7
41.917390397,-87.71683875,18
41.91739557,-87.726568067,6
41.917403347,-87.715673894,10
41.917407385,-87.70579017,25
41.917426615,-87.667306082,7
41.917467509,-87.75595394,8
41.917467946,-87.710360326,8
41.917492678,-87.708346603,6
41.917493957,-87.688722495,11
41.917510348,-87.707056774,11
41.917564386,-87.753395793,7
41.917574684,-87.752175851,6
41.917577811,-87.699347556,8
41.917581364,-87.659026414,6
41.917593223,-87.782664583,9
41.917596434,-87.697256727,10
41.917645257,-87.658691386,8
41.917651005,-87.635771409,7
41.917656022,-87.688750258,80
41.917664145,-87.689709155,6
41.917665802,-87.688537054,16
41.917765654,-87.778011491,6
41.917880988,-87.687274617,9
41.917881452,-87.667657756,7
41.917932109,-87.657538322,11
41.917959142,-87.703815359,9
41.917968121,-87.672209265,6
41.917980381,-87.697212498,15
41.918009217,-87.666502709,30
41.918014967,-87.694544637,9
41.918062629,-87.730254391,7
41.918156823,-87.650066159,12
41.918198677,-87.65434624,6
41.918227978,-87.689934969,15
41.918229647,-87.760734661,6
41.918266457,-87.648661415,6
41.918302548,-87.645975132,42
41.918334948,-87.639045092,6
41.918356805,-87.689907955,11
41.918403912,-87.768213964,6
41.918431595,-87.690032129,8
41.918467236,-87.68855838,14
41.918479993,-87.690343958,6
41.918511787,-87.683803396,13
41.918518932,-87.689946743,13
41.918550701,-87.690229345,6
41.918578314,-87.636183854,8
41.918607701,-87.765577689,76
41.918626959,-87.690125699,38
41.918646522,-87.64613311,14
41.918669066,-87.648528511,8
41.918711499,-87.70539894,14
41.918711651,-87.76551063,32
41.918829141,-87.648681121,12
41.918829238,-87.748479128,11
41.918853498,-87.757076811,6
41.918918979,-87.64718104,8
41.919050268,-87.767396234,7
41.919104365,-87.694533773,7
41.919222845,-87.689215828,9
41.919233065,-87.685666318,8
41.919233581,-87.636536806,7
41.919311217,-87.636668238,10
41.919366106,-87.769120387,7
41.919381218,-87.689074611,7
41.919410934,-87.716984648,6
41.919508338,-87.746040504,6
41.919584958,-87.753557542,26
41.919591617,-87.731386394,11
41.919747716,-87.686903049,6
41.919796873,-87.722962808,6
41.919940377,-87.714907204,9
41.920034359,-87.761085966,44
41.920042302,-87.734130599,7
41.920086604,-87.67029509,9
41.920219785,-87.641243991,6
41.920222593,-87.806136089,6
41.920249759,-87.63893615,9
41.920265228,-87.721760491,7
41.920298584,-87.752496529,7
41.920369983,-87.648444186,7
41.920394271,-87.66845103,8
41.920434991,-87.757786441,7
41.92046017,-87.67083136,37
41.920535859,-87.758200743,17
41.920610175,-87.744171145,7
41.92063871,-87.54270001,11
41.920651021,-87.773169305,7
41.920673528,-87.746360517,7
41.920827573,-87.71709962,6
41.920879203,-87.663592077,8
41.920983178,-87.637693589,6
41.921021491,-87.69730355,22
41.921098715,-87.694407322,8
41.921101903,-87.697453403,24
41.921199662,-87.792007111,6
41.9211998,-87.792036506,7
41.921223779,-87.637999629,8
41.92132533,-87.697164578,6
41.921344267,-87.768474628,6
41.921491463,-87.665999796,14
41.921496042,-87.665371416,16
41.921501066,-87.664820194,6
41.92150227,-87.66455562,9
41.921509632,-87.671033623,11
41.921579168,-87.66456584,14
41.92167539,-87.77671357,14
41.921695624,-87.695154635,6
41.921751279,-87.652757947,7
41.921752491,-87.716609363,8
41.921779422,-87.714474229,6
41.921795157,-87.69578198,11
41.921896708,-87.644014803,7
41.92190187,-87.6957258,17
41.921904892,-87.642636783,21
41.921905202,-87.642688222,6
41.921907576,-87.804351111,6
41.921919656,-87.685664871,12
41.922002608,-87.643370627,23
41.922027977,-87.697186994,11
41.922039747,-87.697330182,12
41.922061396,-87.632236279,33
41.922086293,-87.635873756,8
41.922302276,-87.648504361,6
41.922369642,-87.737867856,6
41.92241833,-87.707295393,10
41.922457494,-87.746402959,11
41.922504988,-87.632077093,8
41.922635121,-87.806211767,12
41.922753612,-87.757188701,6
41.922763145,-87.697135597,7
41.922789531,-87.653378934,7
41.922841933,-87.69748757,7
41.922904107,-87.746266582,8
41.923005158,-87.645351431,8
41.923085195,-87.694839474,6
41.923109058,-87.645287847,6
41.923175068,-87.657324991,11
41.923237855,-87.70560443,7
41.92328318,-87.698872176,8
41.92333367,-87.687745075,7
41.923338311,-87.687594371,6
41.923349438,-87.705434306,19
41.923584234,-87.697237677,7
41.92362357,-87.646428789,7
41.923637978,-87.789987521,12
41.923672617,-87.786301606,33
41.923738091,-87.682578195,6
41.92375,-87.789883682,32
41.923779428,-87.786256599,28
41.923783122,-87.778448036,8
41.923784384,-87.785569406,12
41.923815503,-87.639555239,9
41.923829531,-87.699414279,12
41.923886853,-87.635931313,6
41.923897238,-87.778211872,12
41.923904458,-87.639289704,24
41.923907779,-87.636666004,10
41.923921646,-87.657350182,9
41.923925104,-87.76152155,6
41.923974574,-87.773228425,7
41.923976215,-87.766294416,54
41.923989078,-87.695025216,6
41.924066884,-87.76742907,16
41.924087544,-87.76605458,37
41.924102822,-87.756452662,7
41.924103803,-87.646886639,7
41.924126095,-87.746424413,8
41.924130231,-87.746159802,9
41.924142132,-87.699370763,9
41.924158759,-87.699399996,7
41.92418728,-87.65492948,12
41.924191407,-87.707351552,6
41.924198765,-87.74937447,7
41.92421413,-87.756212809,13
41.924228431,-87.747117979,28
41.924230143,-87.746915859,6
41.924242761,-87.754268673,7
41.924248302,-87.745636923,7
41.924250576,-87.745545036,12
41.924253991,-87.736630359,15
41.924314275,-87.748884691,9
41.924323956,-87.667969276,21
41.924345661,-87.74642975,26
41.924419738,-87.732105337,7
41.92444126,-87.677867518,9
41.924452852,-87.729525431,11
41.924462797,-87.71949725,13
41.924489387,-87.717288537,11
41.924491602,-87.725945966,12
41.924492457,-87.726107642,7
41.924495795,-87.644523323,6
41.9245047,-87.734184386,10
41.924506389,-87.733982265,9
41.924518324,-87.733114938,6
41.924533046,-87.731733135,9
41.924545157,-87.730902551,8
41.924570859,-87.72692267,7
41.92458959,-87.708913058,6
41.924592268,-87.726819577,6
41.924597175,-87.717430811,7
41.924601405,-87.725952274,24
41.924626506,-87.723956702,6
41.924644648,-87.700424087,6
41.924673521,-87.711230943,11
41.924675615,-87.775743106,6
41.924710436,-87.717058582,11
41.924724955,-87.70055558,15
41.924769169,-87.712170726,10
41.924778911,-87.7114357,9
41.924783182,-87.688333105,6
41.924857298,-87.763560014,11
41.924868985,-87.654657683,7
41.924870416,-87.690676659,7
41.924871044,-87.741857329,6
41.92489503,-87.697562726,9
41.924900843,-87.64388325,8
41.924902436,-87.766025313,8
41.924903583,-87.687295639,7
41.924913771,-87.697478023,8
41.924933814,-87.687791413,6
41.924947914,-87.700678316,11
41.924977859,-87.672857134,9
41.924983829,-87.672463883,29
41.925007429,-87.687706153,12
41.925035409,-87.654957241,14
41.925037983,-87.685335685,6
41.925048405,-87.667491392,11
41.925065937,-87.640309697,9
41.925078949,-87.673734337,61
41.92510186,-87.671992307,34
41.925145282,-87.668581762,6
41.925155622,-87.701021683,7
41.925160357,-87.667394686,8
41.925161466,-87.675681064,11
41.925174426,-87.666508943,9
41.925178789,-87.67439475,28
41.925211262,-87.671928708,29
41.925226238,-87.662683065,8
41.925246375,-87.661433463,13
41.925268214,-87.653488578,43
41.92527195,-87.65970977,7
41.925278365,-87.652885823,12
41.925282085,-87.666618063,12
41.925284057,-87.658967358,10
41.925330342,-87.663122936,9
41.925337907,-87.662538583,6
41.9253559,-87.661391893,9
41.925378313,-87.646626773,14
41.925398449,-87.652311296,16
41.925398601,-87.652337017,9
41.925399677,-87.658561925,42
41.925420768,-87.65376256,15
41.925433361,-87.64895226,11
41.925465597,-87.647915653,6
41.925470429,-87.707390495,6
41.925482296,-87.766192887,17
41.925483381,-87.653677378,12
41.925489481,-87.653317193,8
41.925514364,-87.638224969,6
41.925522178,-87.644530656,11
41.925546639,-87.648620327,9
41.925579499,-87.64082962,6
41.925592467,-87.703611709,7
41.925594077,-87.648752109,6
41.925671008,-87.641897969,13
41.925681769,-87.701883719,6
41.925701784,-87.63926655,8
41.925711897,-87.73086068,48
41.925763347,-87.702246711,6
41.925793404,-87.63627067,7
41.925843451,-87.702341464,42
41.925886611,-87.678679535,7
41.925891259,-87.766207638,8
41.926019102,-87.68753794,7
41.926183797,-87.702352809,6
41.926231713,-87.633888347,9
41.926248321,-87.652632984,7
41.926249271,-87.723614207,6
41.926261042,-87.766068398,10
41.926287021,-87.785547998,21
41.926326114,-87.686502241,8
41.926404101,-87.792881805,34
41.9264467,-87.707267034,7
41.926479164,-87.794255532,8
41.926523588,-87.634050522,8
41.926700809,-87.650731997,8
41.926703762,-87.697614588,10
41.926735252,-87.703828306,30
41.926824002,-87.64470774,13
41.92689683,-87.707281007,7
41.926904378,-87.703642904,7
41.926922152,-87.79275249,64
41.926928296,-87.680410729,12
41.927250489,-87.704205419,9
41.927259128,-87.707292164,8
41.927273891,-87.704469775,8
41.927293281,-87.704502658,7
41.927319715,-87.704318658,8
41.927706213,-87.707251045,16
41.927869849,-87.673260933,66
41.927889584,-87.736004831,132
41.927917597,-87.799050114,10
41.927983525,-87.645867541,6
41.927992712,-87.641913321,14
41.927998524,-87.673208159,17
41.928001461,-87.735882518,17
41.928030123,-87.764225463,17
41.928076536,-87.785606186,14
41.928158756,-87.75644552,9
41.928159185,-87.643127897,13
41.928205254,-87.728159749,9
41.928215106,-87.720188899,6
41.928219984,-87.785762978,14
41.928222721,-87.640918629,6
41.928229995,-87.663423322,6
41.928235818,-87.682084152,17
41.928258322,-87.640451538,6
41.928263171,-87.785611939,10
41.928269905,-87.641917677,14
41.928362325,-87.712349011,17
41.928421194,-87.708026799,6
41.92843502,-87.648865054,8
41.928669442,-87.687922795,14
41.928693004,-87.674196891,13
41.928740386,-87.589038479,8
41.928793566,-87.697380696,8
41.928800695,-87.639379953,7
41.928810863,-87.766156055,6
41.928822325,-87.687781609,7
41.928837173,-87.673974913,35
41.928927155,-87.63896332,6
41.928933523,-87.663596031,7
41.92894542,-87.683333748,7
41.92896989,-87.653904962,9
41.928986396,-87.707503119,8
41.929028876,-87.674384528,22
41.929034273,-87.649035043,7
41.929137412,-87.639244007,7
41.929163519,-87.707777006,15
41.929220588,-87.644854685,8
41.929227665,-87.678913643,7
41.929272319,-87.642502188,8
41.929294168,-87.643854318,8
41.929375334,-87.70736702,9
41.92938643,-87.707892425,9
41.929404106,-87.643882534,7
41.929407123,-87.72554287,6
41.929468014,-87.654608935,6
41.929488039,-87.683688382,29
41.929494816,-87.683916158,28
41.92954847,-87.75123297,6
41.929627277,-87.785659069,8
41.929644221,-87.684131464,10
41.929725727,-87.72094617,9
41.929743818,-87.684273777,116
41.929800716,-87.684144577,32
41.929815803,-87.70863057,6
41.929822507,-87.653763616,12
41.92984419,-87.646340005,6
41.929847446,-87.684643895,136
41.929851486,-87.642981031,9
41.929960706,-87.71921302,17
41.930049492,-87.685920733,22
41.930108844,-87.653922275,17
41.9301323,-87.785676799,7
41.930174961,-87.718226074,8
41.930349697,-87.643688603,6
41.930353003,-87.678949915,7
41.930380649,-87.709554828,6
41.930434543,-87.709877701,8
41.930439593,-87.685508866,6
41.930447608,-87.639442952,11
41.930470535,-87.70993615,6
41.930495681,-87.709513282,7
41.9305046,-87.648938479,14
41.930525082,-87.707855577,16
41.930552536,-87.643649668,7
41.930608426,-87.707538714,6
41.930742201,-87.806347151,6
41.930842052,-87.788349809,46
41.930848225,-87.787916105,6
41.930851845,-87.787522848,165
41.9308703,-87.64082017,7
41.93089221,-87.785626198,6
41.930896787,-87.697587655,24
41.930906002,-87.644017035,80
41.930946496,-87.788962647,34
41.930948469,-87.789958559,13
41.930966504,-87.78739692,9
41.93098088,-87.707399098,11
41.930995722,-87.795331034,6
41.931018934,-87.676866728,17
41.931041182,-87.774963692,6
41.931088076,-87.785841349,8
41.931096211,-87.778957962,6
41.931099041,-87.736812793,6
41.931109626,-87.785756639,15
41.931120002,-87.676784841,25
41.931138327,-87.697596282,18
41.931206616,-87.678977941,6
41.93121391,-87.676890454,43
41.931233198,-87.678826993,7
41.931277244,-87.653814325,8
41.931287985,-87.688021349,8
41.931297786,-87.764623585,7
41.931354176,-87.686616821,9
41.931385725,-87.766313321,6
41.931417509,-87.755078443,84
41.931432825,-87.656925426,7
41.931458529,-87.74371852,9
41.931463882,-87.653819694,7
41.931472984,-87.653966599,13
41.931518998,-87.755614083,11
41.931519614,-87.806520829,8
41.931519614,-87.635628328,11
41.931519614,-87.617564012,7
41.931527542,-87.738477271,12
41.931546963,-87.678989162,11
41.931574051,-87.711516699,6
41.931579556,-87.746451641,7
41.931580848,-87.742956658,13
41.931582515,-87.742747165,50
41.931582761,-87.742794939,6
41.931643026,-87.678991855,9
41.931649583,-87.678697785,10
41.931657695,-87.737116292,12
41.931672352,-87.744209008,6
41.931676557,-87.743959065,18
41.931685369,-87.726682558,6
41.931688189,-87.743018145,60
41.931688798,-87.72629297,9
41.931698976,-87.67869728,7
41.931726484,-87.731889722,6
41.931768981,-87.736880052,6
41.931776952,-87.72791651,7
41.931780735,-87.727593069,11
41.931803039,-87.726100784,17
41.931850485,-87.712903188,9
41.931896171,-87.727106868,9
41.931919234,-87.707367874,7
41.931919915,-87.707492819,7
41.931921775,-87.712384312,14
41.931940516,-87.678705835,8
41.931961083,-87.713056469,9
41.931962854,-87.712876373,17
41.93197823,-87.680509907,8
41.931999029,-87.726837614,8
41.932012618,-87.640940116,29
41.932069855,-87.712364501,6
41.93208216,-87.679002067,12
41.932083971,-87.699380327,7
41.932086439,-87.71238639,7
41.932108371,-87.683617692,15
41.93215327,-87.679923785,7
41.932157418,-87.766427764,8
41.932158532,-87.67940187,10
41.932160194,-87.74676605,6
41.932173554,-87.785582161,7
41.932180948,-87.644745673,8
41.932191946,-87.64474923,56
41.932194084,-87.688111443,9
41.93220358,-87.796588789,11
41.93222409,-87.755034407,6
41.932231198,-87.785585343,6
41.932279605,-87.688191433,10
41.932295316,-87.678364099,8
41.932296922,-87.648996495,10
41.93232885,-87.677988897,9
41.932346705,-87.739274504,6
41.932363182,-87.663960738,6
41.932368457,-87.680123718,9
41.932376694,-87.679642198,18
41.932393033,-87.67817567,10
41.932405585,-87.64468078,11
41.932408935,-87.680968576,6
41.932435326,-87.70238675,6
41.932439817,-87.680608102,7
41.93247902,-87.641376083,12
41.932528508,-87.653797369,11
41.932544954,-87.652867395,11
41.93255554,-87.681172888,6
41.932577766,-87.678328134,9
41.932612016,-87.641132089,6
41.932614323,-87.766148085,6
41.932630496,-87.668404816,8
41.932651187,-87.653197025,7
41.932670748,-87.645883362,6
41.932674838,-87.68091809,8
41.932710782,-87.6809655,11
41.932738985,-87.648117094,14
41.932743826,-87.654011915,6
41.932749492,-87.681016557,6
41.932755165,-87.647150367,18
41.932798095,-87.691589364,9
41.932812132,-87.64429052,14
41.932826722,-87.678674722,15
41.932827847,-87.6450805,16
41.932846331,-87.648171072,7
41.932857387,-87.681169813,13
41.932865058,-87.64717124,12
41.932892608,-87.64033523,8
41.932893373,-87.645024669,6
41.932901557,-87.636373359,27
41.932914888,-87.679217738,6
41.932915558,-87.644605467,6
41.932919524,-87.644351842,14
41.932930738,-87.636207661,13
41.932986177,-87.639470564,6
41.932999647,-87.640337747,12
41.933020999,-87.637062981,8
41.933033804,-87.679378229,8
41.933034991,-87.638466726,7
41.933061474,-87.679418373,7
41.933177432,-87.644801107,10
41.933182891,-87.806580645,8
41.933182891,-87.777231867,6
41.933182891,-87.683184739,33
41.933185639,-87.687781713,9
41.933203936,-87.726873976,6
41.933276531,-87.646685387,18
41.933322149,-87.645137664,18
41.933395357,-87.746817211,6
41.93342125,-87.695074509,8
41.933436146,-87.71433583,17
41.933473124,-87.645602784,38
41.933474653,-87.647693928,6
41.933582379,-87.645517082,10
41.933585796,-87.679931214,6
41.93362023,-87.680195474,6
